"g","mY","gY","mU","kD","gU","b","bs","mUs"
0.00380189396320561,0.125,0.218776162394955,0.166352754220534,1.0471285480509,3.98107170553497e-06,0.000241781882965381,0.000188154384017625,NA
0.000776247116628692,0.125,0.000190546071796325,0.0263651347711281,165.958690743756,4.26579518801593e-07,0.0607328631205577,0.00358520787658157,NA
0.0676082975391982,0.125,40.7380277804113,37.2417427332574,0.213796208950223,0.00229086765276777,1.32869027247737e-05,59.4996405241678,NA
8.70963589956081,0.125,0.000457088189614875,38.9968919951609,0.00194984459975805,0.000114815362149688,0.00183410314465868,66.7596946924492,NA
0.00128824955169313,0.125,0.0199526231496888,0.0979557638736892,0.524807460249773,4.57088189614875e-06,9.62551013184446,50.6424073094868,NA
0.000489778819368446,0.125,0.416869383470336,0.0726156109540203,0.831763771102671,0.000676082975391982,0.167272194842548,0.0358520787658156,NA
1.62181009735893,0.125,0.00776247116628692,0.0331917381487512,380.189396320561,1.51356124843621e-06,5.41282212317454,0.00242389800859803,NA
0.00416869383470336,0.125,1.86208713666287,0.0979557638736892,0.234422881531992,0.00144543977074593,0.00277602744539037,41.1636940731627,NA
0.186208713666287,0.125,0.00107151930523761,13.2138689601519,0.346736850452532,2.63026799189538e-05,3.65951688630339e-05,0.350359858185945,NA
0.114815362149688,0.125,0.00891250938133746,796.214341106995,0.128824955169313,1.47910838816821e-07,0.00420168756593823,4.31036792072423,NA
2.18776162394955,0.125,2.39883291901949,234.979510987906,41.6869383470336,2.75422870333816e-06,0.0284068943124701,0.0880064173922896,NA
2.69153480392691,0.125,0.194984459975805,0.00490941783137006,0.0125892541179417,0.00123026877081238,1.39130951582859e-05,0.384161945304707,NA
1.77827941003892e-05,0.125,3.71535229097173,282.507508924551,0.275422870333817,4.26579518801593e-07,2.10583216773869,0.00305150679862134,NA
0.00407380277804113,0.125,0.000398107170553497,0.0576806300625321,3.63078054770101,6.02559586074358e-06,0.000401258047424947,1.18717390492067,NA
1.28824955169313,0.125,89.1250938133746,3.8109214359265,147.910838816821,0.0234422881531992,6.07328631205577,47.2622444242916,NA
0.776247116628691,0.125,7.24435960074991,677.688312278406,0.0288403150312661,1.41253754462276e-05,0.000183410314465868,0.350359858185945,NA
0.00354813389233576,0.125,0.00588843655355589,0.563676586252891,707.945784384139,0.000251188643150958,4.01258047424947,4.02266940003327,NA
0.0107151930523761,0.125,20.4173794466953,0.0091417637922975,1.34896288259165,0.000309029543251359,0.00230899905666241,98.7448244111502,NA
1.31825673855641,0.125,0.0112201845430196,0.00479766583803898,158.489319246111,1.73780082874938e-05,3.65951688630339e-05,0.136305801828127,NA
0.00309029543251359,0.125,0.537031796370253,0.0677688312278405,0.173780082874938,7.41310241300918e-07,0.000271283734603035,25.3813280236673,NA
0.109647819614319,0.125,0.000323593656929628,0.0873031664480332,0.0676082975391982,5.12861383991365e-05,2.36278255386552,0.00298204602361248,NA
1.41253754462276e-05,0.125,0.338844156139203,0.0796214341106995,0.389045144994281,1.44543977074593e-06,3.49481149483998e-05,24.8035784620164,NA
7.24435960074991,0.125,0.0630957344480194,0.144887192014998,0.00213796208950223,1.90546071796325e-05,0.0115724084965662,118.717390492067,NA
0.0213796208950223,0.125,14.1253754462276,10.7406359274051,0.0323593656929628,0.00199526231496888,1.45687991319899e-05,0.000350359858185945,NA
0.0162181009735893,0.125,2.29086765276777,1866.50860159398,0.549540873857625,0.00151356124843621,0.108,4.11636940731627,NA
0.00301995172040202,0.125,15.8489319246111,195.447444191162,602.559586074358,1.77827941003892e-07,1.42371727764092e-05,0.00483631235188377,NA
0.0338844156139203,0.125,67.6082975391982,873.031664480331,257.039578276886,3.16227766016838e-06,5.41282212317454,0.00259725351013978,NA
0.00147910838816821,0.125,2.29086765276777,2.40452886923483,0.0151356124843621,0.0457088189614875,3.04385356576561e-05,18.3871467348036,NA
0.10471285480509,0.125,0.000120226443461741,778.090289988561,85.1138038202376,0.0301995172040202,0.505153952590174,37.541735182655,NA
0.0309029543251359,0.125,0.00186208713666287,1.17768731071118,1.38038426460289,0.0812830516164099,6.81433932038608e-05,0.00334591067007099,NA
2.81838293126445e-05,0.125,17.3780082874938,8.53159037603185,181.970085860998,0.00549540873857625,0.0100791464486075,0.667596946924492,NA
2.04173794466953e-05,0.125,0.00144543977074593,0.0618059086502718,1.14815362149688,2.23872113856834e-06,1.39130951582859e-05,0.00118717390492067,NA
7.41310241300918e-05,0.125,0.00194984459975805,11.7768731071118,4.89778819368446,0.0144543977074593,10.5541619863228,0.1427296963592,NA
0.000194984459975805,0.125,0.0489778819368446,135.216595078396,0.00630957344480193,3.01995172040202e-05,0.0225643982132236,0.00766503852311618,NA
8.91250938133746e-05,0.125,0.00091201083935591,490.941783137006,0.125892541179417,0.00147910838816821,7.3016961342334e-05,124.31236873435,NA
0.0691830970918936,0.125,0.758577575029184,93.5470282574396,6.76082975391982,1.62181009735893e-05,0.0196527692729878,0.00732005496114465,NA
0.331131121482591,0.125,0.00407380277804113,603.990344080404,0.00141253754462275,3.80189396320561e-06,0.113089883189497,0.000652400585131075,NA
0.0616595001861482,0.125,21.8776162394955,0.00760378792641123,0.00371535229097173,3.80189396320561e-05,0.115724084965662,5.30291104357852,NA
0.457088189614875,0.125,0.00316227766016838,190.998517204287,0.0426579518801593,0.0977237220955811,8.19263781031518e-05,7.32005496114465,NA
1.38038426460288e-05,0.125,0.00331131121482591,0.00563676586252891,2.88403150312661,2.75422870333816e-06,0.0304385356576561,0.284783184372463,NA
1.28824955169313,0.125,0.281838293126445,0.0502377286301916,776.247116628691,9.54992586021437e-05,3.41525987298185,0.000211112691125594,NA
2.39883291901949,0.125,0.00691830970918936,0.0408347588933906,0.263026799189538,2.13796208950223e-07,0.318730596479969,0.001427296963592,NA
0.0851138038202377,0.125,0.190546071796325,0.0309763323782496,0.00165958690743756,1.31825673855641e-07,0.132869027247737,0.0039311022653125,NA
4.07380277804113,0.125,0.309029543251359,693.473700905063,1.20226443461741,0.000602559586074358,0.00187682489504933,73.2005496114465,NA
0.0223872113856834,0.125,4.26579518801593,11.7768731071118,0.147910838816821,0.000426579518801593,0.00357621611201198,0.000555282954150545,NA
0.0141253754462275,0.125,0.741310241300918,28.9087954149186,426.579518801593,0.000123026877081238,0.132869027247737,152.937625079584,NA
0.010471285480509,0.125,0.00123026877081238,347.560165749875,0.977237220955811,0.0204173794466953,1.18419645183464,16.0145353291938,NA
2.45470891568503e-05,0.125,0.000776247116628692,1383.66194183787,0.00234422881531992,1.58489319246111e-05,0.0225643982132236,65.2400585131075,NA
0.00338844156139203,0.125,2.57039578276886,0.316978638492223,977.237220955811,3.16227766016838e-06,0.0205789757540031,0.0421225196814562,NA
0.512861383991365,0.125,0.0660693448007596,0.178250187626749,0.707945784384138,0.0707945784384139,2.97456699960522,0.0136305801828127,NA
0.00301995172040202,0.125,2.23872113856834,0.0178250187626749,208.929613085404,0.0093325430079699,0.000284068943124701,0.000821323675290894,NA
0.000190546071796325,0.125,34.6736850452532,0.873031664480332,1.54881661891248,2.75422870333816e-06,0.00167272194842548,0.00298204602361248,NA
7.24435960074991,0.125,0.000512861383991365,4.17859226170808,1.81970085860998,4.16869383470336e-05,0.000284068943124701,0.000840454761319445,NA
0.000851138038202376,0.125,60.2559586074358,0.0276076852920577,0.0269153480392692,0.00218776162394955,3.74475798488734,0.000253813280236672,NA
0.398107170553498,0.125,13.8038426460288,0.408347588933906,1.12201845430196,0.000177827941003892,0.0919229081258567,0.987448244111503,NA
6.91830970918936e-05,0.125,1.47910838816821,0.0468845763063985,8.12830516164099,1.20226443461741e-06,0.00215488330016639,0.0167692771269685,NA
1.81970085860998,0.125,6.76082975391982,526.053598379076,11.7489755493953,8.70963589956081e-07,0.000528961124917922,0.0179686041764262,NA
0.00977237220955811,0.125,1.47910838816821,0.632455532033676,11.7489755493953,1.77827941003892e-07,0.0149081500577112,0.0271965829699277,NA
0.00281838293126445,0.125,0.0162181009735893,5.63676586252891,0.109647819614319,3.98107170553497e-07,0.0145687991319899,0.0113374227751736,NA
0.831763771102671,0.125,0.676082975391982,979.557638736893,26.3026799189538,0.000346736850452532,0.000159743705922166,0.206307179584078,NA
0.346736850452532,0.125,0.0645654229034656,0.0563676586252891,2.29086765276777,2.88403150312661e-07,0.062147513232413,0.000402266940003327,NA
0.00120226443461741,0.125,5.8884365535559,590.241845333277,0.741310241300918,0.00257039578276886,5.93504143766235e-05,31.225855229263,NA
1.90546071796325e-05,0.125,38.0189396320561,2.46053754162476,0.0275422870333817,1.65958690743756e-07,0.271283734603035,0.012431236873435,NA
3.31131121482591e-05,0.125,0.00446683592150963,0.0195447444191162,0.0181970085860998,5.24807460249773e-05,0.00349481149483999,1.30171030177568,NA
0.112201845430196,0.125,1.25892541179417,0.016256610323282,3.63078054770101,0.000102329299228075,1.03139199290315,1.03398524613189,NA
0.000691830970918936,0.125,0.162181009735893,0.662262242965182,0.00263026799189538,0.0275422870333817,0.00103139199290315,1.36305801828127,NA
0.165958690743756,0.125,0.363078054770101,1.74192717991216,6.45654229034656,9.1201083935591e-07,0.000103139199290315,0.167692771269686,NA
3.98107170553497e-05,0.125,0.091201083935591,30.2712249687241,0.0141253754462275,0.000169824365246174,5.53890294710674,0.0699059821716257,NA
4.36515832240166e-05,0.125,1.38038426460288,0.00743070458194346,0.524807460249773,1.62181009735893e-07,0.528961124917922,0.00183871467348036,NA
0.218776162394955,0.125,0.173780082874938,5.26053598379076,0.00562341325190349,0.0398107170553498,0.00187682489504933,149.456339712355,NA
0.00758577575029184,0.125,1.12201845430196,26.3651347711281,1.14815362149688,0.0186208713666287,10.0791464486075,44.1076928742887,NA
0.00194984459975805,0.125,0.0190546071796325,19.5447444191162,83.1763771102671,0.000295120922666639,0.000129844558938681,1.16015052763594,NA
0.00301995172040202,0.125,3.63078054770102,458.173530553555,0.112201845430196,3.23593656929628e-07,0.000265108562893983,41.1636940731627,NA
0.229086765276777,0.125,0.00072443596007499,24.0452886923483,0.0398107170553497,0.0380189396320561,0.046070588030572,0.0253813280236673,NA
0.120226443461741,0.125,6.02559586074358,1.07406359274051,0.00125892541179417,1.99526231496888e-07,10.5541619863228,13.3203102978672,NA
0.0234422881531992,0.125,1.12201845430196,0.00743070458194346,61.6595001861482,3.71535229097173e-06,0.493655244784065,0.00206307179584078,NA
5.37031796370253,0.125,22.3872113856834,0.00538306960785383,0.8128305161641,0.00446683592150963,0.00857874493502224,30.5150679862134,NA
4.07380277804113,0.125,0.000416869383470336,2.24403690860393,251.188643150958,0.00501187233627272,1.10515643166321,22.6211324121738,NA
0.00138038426460289,0.125,0.436515832240166,1.82402167871182,0.120226443461741,0.000977237220955811,0.000297456699960522,0.0305150679862134,NA
0.0645654229034656,0.125,0.0501187233627272,0.00538306960785383,0.00323593656929628,0.00038904514499428,5.41282212317454e-05,0.0127207975779682,NA
0.00363078054770101,0.125,22.9086765276777,0.00234979510987906,0.107151930523761,1e-04,0.000713548923848204,62.3037721916224,NA
0.134896288259165,0.125,12.3026877081238,0.00632455532033676,6.02559586074358,7.41310241300918e-07,0.259073955254105,0.000608855651916049,NA
3.8904514499428,0.125,0.0741310241300918,4.17859226170808,0.0281838293126445,0.0602559586074358,1.29844558938681e-05,15.65,NA
0.000512861383991365,0.125,53.7031796370253,0.0126191468896039,0.0645654229034656,1.41253754462276e-06,0.000236278255386552,29.8204602361248,NA
