"g","mY","gY","mU","gU","mW","gW","e0","eP","eM","mUs"
0.0691830970918937,0.125,0.0144543977074593,0.0243730574969756,0.00889139705019461,0.461899777091641,0.000870963589956081,0.000446683592150963,0.0342004064758466,0.370655120650459,NA
0.0436515832240166,0.125,0.0512861383991365,0.116656787599624,0.0456005419677955,0.784418364519374,0.000107151930523761,1.69824365246175e-05,0.014257102362021,0.574076810748442,NA
0.00173780082874938,0.125,0.645654229034656,0.176567193077844,0.00997631157484439,0.411668609656693,0.000309029543251359,0.000562341325190349,0.236609004180072,4.15881885551335,NA
0.0501187233627272,0.125,0.0446683592150963,0.127911624035094,0.0223341796075482,0.0608902493688758,1.12201845430196e-05,4.36515832240166e-05,0.00594334947172918,0.0909850429304992,NA
0.00239883291901949,0.125,0.346736850452532,0.080706778629332,0.268515898185126,0.113382950097978,0.000102329299228075,0.000269153480392691,0.0124174170555972,0.203690138902056,NA
0.0107151930523761,0.125,0.8128305161641,0.0243730574969756,0.0722719885372964,1.10802039057519,6.16595001861482e-05,0.000467735141287198,0.00963898418538324,0.308297500930741,NA
0.0107151930523761,0.125,0.794328234724282,0.0413913901853239,0.0690192132301443,2.424084489054,1.54881661891248e-05,0.000177827941003892,0.00820410608981082,0.082979345371878,NA
0.00295120922666639,0.125,0.158489319246111,0.0172548033075361,0.147560461333319,0.802689815429005,0.000977237220955811,0.000660693448007596,0.196802797593665,0.199053585276749,NA
0.0134896288259165,0.125,0.0776247116628692,0.584668926608998,0.0849121826230872,0.802689815429005,0.000676082975391982,1.0471285480509e-05,0.0124174170555972,2.13289759400796,NA
0.0091201083935591,0.125,0.269153480392692,0.360503937890826,0.0203690138902056,0.921611218523476,1.77827941003892e-05,0.000758577575029184,0.0206077827696609,1.4420157515633,NA
0.0162181009735893,0.125,0.123026877081238,0.313985803938698,0.0122735445784252,0.327,0.000323593656929628,0.000234422881531992,0.0284466590635944,0.199053585276749,NA
0.00169824365246174,0.125,0.194984459975805,0.0243730574969756,0.0150997586020101,0.0987524212571459,1.65958690743756e-05,0.000162181009735893,0.0392673205519087,0.137711435166908,NA
0.0512861383991365,0.125,0.0489778819368446,0.299854114877436,0.0379288787514592,0.31228257562901,0.000616595001861482,0.000346736850452532,0.277991340487844,0.169422078069601,NA
0.0691830970918937,0.125,0.0812830516164099,0.313985803938698,0.19452257249714,0.749113722455062,0.000177827941003892,3.71535229097173e-05,0.00392673205519087,0.0810905048679465,NA
0.00338844156139203,0.125,0.0331131121482591,0.753199482592947,0.00952730358981624,2.11128932894332,2.23872113856834e-05,0.000165958690743756,0.0271663485028121,0.330346724003798,NA
0.0676082975391982,0.125,1,0.368901153333298,0.0119941645950974,0.284805093915638,0.000114815362149688,0.000194984459975805,0.100932555147259,1.04464806542702,NA
0.0870963589956081,0.125,0.234422881531992,0.0464419036371466,0.00690192132301443,0.608902493688758,0.00010471285480509,0.000204173794466953,0.375,4.15881885551335,NA
0.0467735141287198,0.125,0.489778819368446,0.080706778629332,0.00659128369278204,1.08279876724807,0.000186208713666287,0.000831763771102671,0.0899562344632309,0.128519789138443,NA
